study_accession	sample_accession	sample_title	sample_alias	run_accession	library_layout	read_count	submitted_bytes	fastq_bytes	fastq_ftp
PRJEB4336	SAMEA2151391	Stool sample from danish	MetaHIT-MH0098	ERR321302	PAIRED	3189435	207791864;209514761	216698886;218335995	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321302/ERR321302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321302/ERR321302_2.fastq.gz
PRJEB4336	SAMEA1966821	Stool sample from danish	MetaHIT-MH0099	ERR321303	PAIRED	17891751	1183272379;1250998406	1231430237;1298088348	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321303/ERR321303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321303/ERR321303_2.fastq.gz
PRJEB4336	SAMEA1966821	Stool sample from danish	MetaHIT-MH0099	ERR321304	PAIRED	2289227	145931495;156185937	153246121;163368186	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321304/ERR321304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321304/ERR321304_2.fastq.gz
PRJEB4336	SAMEA1966821	Stool sample from danish	MetaHIT-MH0099	ERR321305	PAIRED	2320535	148321035;158942641	155725045;166210080	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321305/ERR321305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321305/ERR321305_2.fastq.gz
PRJEB4336	SAMEA1966821	Stool sample from danish	MetaHIT-MH0099	ERR321306	PAIRED	2315098	149243263;158774361	156607761;165988772	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321306/ERR321306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321306/ERR321306_2.fastq.gz
PRJEB4336	SAMEA1966821	Stool sample from danish	MetaHIT-MH0099	ERR321307	PAIRED	4702970	320093596;330151061	334131991;343275266	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321307/ERR321307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321307/ERR321307_2.fastq.gz
PRJEB4336	SAMEA2146682	Stool sample from danish	MetaHIT-MH0100	ERR321308	PAIRED	19165095	1264603481;1340036288	1316166889;1391471177	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321308/ERR321308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321308/ERR321308_2.fastq.gz
PRJEB4336	SAMEA2146682	Stool sample from danish	MetaHIT-MH0100	ERR321309	PAIRED	8289474	567586495;566433796	591573501;588554909	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321309/ERR321309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321309/ERR321309_2.fastq.gz
PRJEB4336	SAMEA2146682	Stool sample from danish	MetaHIT-MH0100	ERR321310	PAIRED	5556515	377765084;395405449	394260441;411298927	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321310/ERR321310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321310/ERR321310_2.fastq.gz
PRJEB4336	SAMEA2146682	Stool sample from danish	MetaHIT-MH0100	ERR321311	PAIRED	2643402	173162547;173836907	179777828;180429874	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321311/ERR321311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321311/ERR321311_2.fastq.gz
PRJEB4336	SAMEA2150909	Stool sample from danish	MetaHIT-MH0101	ERR321312	PAIRED	18259159	1221116221;1279916950	1267685879;1324937672	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321312/ERR321312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321312/ERR321312_2.fastq.gz
PRJEB4336	SAMEA2150909	Stool sample from danish	MetaHIT-MH0101	ERR321313	PAIRED	2205150	141435343;151485261	148327126;158257789	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321313/ERR321313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321313/ERR321313_2.fastq.gz
PRJEB4336	SAMEA2150909	Stool sample from danish	MetaHIT-MH0101	ERR321314	PAIRED	2235964	142170518;152629129	149167719;159499723	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321314/ERR321314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321314/ERR321314_2.fastq.gz
PRJEB4336	SAMEA2150909	Stool sample from danish	MetaHIT-MH0101	ERR321315	PAIRED	2109566	133186409;143197118	139769553;149650180	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321315/ERR321315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321315/ERR321315_2.fastq.gz
PRJEB4336	SAMEA2150909	Stool sample from danish	MetaHIT-MH0101	ERR321316	PAIRED	4432149	300227542;310311628	313421992;322528759	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321316/ERR321316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321316/ERR321316_2.fastq.gz
PRJEB4336	SAMEA2145068	Stool sample from danish	MetaHIT-MH0102	ERR321317	PAIRED	18392550	1218188351;1302355383	1267891927;1351175385	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321317/ERR321317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321317/ERR321317_2.fastq.gz
PRJEB4336	SAMEA2145068	Stool sample from danish	MetaHIT-MH0102	ERR321318	PAIRED	2226953	141101522;150858587	148129840;157763869	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321318/ERR321318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321318/ERR321318_2.fastq.gz
PRJEB4336	SAMEA2145068	Stool sample from danish	MetaHIT-MH0102	ERR321319	PAIRED	2258704	141772670;151811420	148902713;158813720	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321319/ERR321319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321319/ERR321319_2.fastq.gz
PRJEB4336	SAMEA2145068	Stool sample from danish	MetaHIT-MH0102	ERR321320	PAIRED	2143837	133530901;143179831	140288510;149807499	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321320/ERR321320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321320/ERR321320_2.fastq.gz
PRJEB4336	SAMEA2145068	Stool sample from danish	MetaHIT-MH0102	ERR321321	PAIRED	4393251	295751080;305635017	309242924;318414196	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321321/ERR321321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321321/ERR321321_2.fastq.gz
PRJEB4336	SAMEA2147216	Stool sample from danish	MetaHIT-MH0103	ERR321322	PAIRED	18569352	1243098106;1332362477	1293413927;1381937121	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321322/ERR321322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321322/ERR321322_2.fastq.gz
PRJEB4336	SAMEA2147216	Stool sample from danish	MetaHIT-MH0103	ERR321323	PAIRED	2757849	177150742;188821853	185797022;197324229	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321323/ERR321323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321323/ERR321323_2.fastq.gz
PRJEB4336	SAMEA2147216	Stool sample from danish	MetaHIT-MH0103	ERR321324	PAIRED	2790997	177609762;189764429	186364374;198372746	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321324/ERR321324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321324/ERR321324_2.fastq.gz
PRJEB4336	SAMEA2147216	Stool sample from danish	MetaHIT-MH0103	ERR321325	PAIRED	2628588	166086886;177717115	174317883;185800702	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321325/ERR321325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321325/ERR321325_2.fastq.gz
PRJEB4336	SAMEA2147216	Stool sample from danish	MetaHIT-MH0103	ERR321326	PAIRED	5005791	341255286;352293013	356318835;366675164	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321326/ERR321326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321326/ERR321326_2.fastq.gz
PRJEB4336	SAMEA2144588	Stool sample from danish	MetaHIT-MH0104	ERR321327	PAIRED	17271939	1210665770;1230237431	1250436704;1267172893	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321327/ERR321327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321327/ERR321327_2.fastq.gz
PRJEB4336	SAMEA2144588	Stool sample from danish	MetaHIT-MH0104	ERR321328	PAIRED	8917868	609650461;612192729	635875308;636136565	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321328/ERR321328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321328/ERR321328_2.fastq.gz
PRJEB4336	SAMEA2144588	Stool sample from danish	MetaHIT-MH0104	ERR321329	PAIRED	4021320	275118616;282587995	287572092;294835199	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321329/ERR321329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321329/ERR321329_2.fastq.gz
PRJEB4336	SAMEA2144588	Stool sample from danish	MetaHIT-MH0104	ERR321330	PAIRED	1656206	108274520;109647583	112523293;113909916	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321330/ERR321330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321330/ERR321330_2.fastq.gz
PRJEB4336	SAMEA2144588	Stool sample from danish	MetaHIT-MH0104	ERR321331	PAIRED	1609806	105052242;106453864	109127283;110542346	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321331/ERR321331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321331/ERR321331_2.fastq.gz
PRJEB4336	SAMEA2144588	Stool sample from danish	MetaHIT-MH0104	ERR321332	PAIRED	1636353	106938132;107998956	111112099;112195601	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321332/ERR321332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321332/ERR321332_2.fastq.gz
PRJEB4336	SAMEA2144588	Stool sample from danish	MetaHIT-MH0104	ERR321333	PAIRED	3851074	259421172;269210258	271193989;280297507	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321333/ERR321333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321333/ERR321333_2.fastq.gz
PRJEB4336	SAMEA2162880	Stool sample from danish	MetaHIT-MH0105	ERR321334	PAIRED	18887188	1236792756;1341872801	1291531837;1393131561	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321334/ERR321334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321334/ERR321334_2.fastq.gz
PRJEB4336	SAMEA2162880	Stool sample from danish	MetaHIT-MH0105	ERR321335	PAIRED	2662873	169782618;181957457	178146435;190152308	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321335/ERR321335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321335/ERR321335_2.fastq.gz
PRJEB4336	SAMEA2162880	Stool sample from danish	MetaHIT-MH0105	ERR321336	PAIRED	2695690	172260638;184930210	180714815;193211689	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321336/ERR321336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321336/ERR321336_2.fastq.gz
PRJEB4336	SAMEA2162880	Stool sample from danish	MetaHIT-MH0105	ERR321337	PAIRED	2667547	171949063;183234827	180285481;191383526	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321337/ERR321337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321337/ERR321337_2.fastq.gz
PRJEB4336	SAMEA2162880	Stool sample from danish	MetaHIT-MH0105	ERR321338	PAIRED	4978957	341402912;353454242	356504109;367580322	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321338/ERR321338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321338/ERR321338_2.fastq.gz
PRJEB4336	SAMEA2153557	Stool sample from danish	MetaHIT-MH0106	ERR321339	PAIRED	17726255	1219238330;1265134708	1258951310;1303954958	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321339/ERR321339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321339/ERR321339_2.fastq.gz
PRJEB4336	SAMEA2153557	Stool sample from danish	MetaHIT-MH0106	ERR321340	PAIRED	8287928	568916044;575447591	594205999;598642761	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321340/ERR321340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321340/ERR321340_2.fastq.gz
PRJEB4336	SAMEA2153557	Stool sample from danish	MetaHIT-MH0106	ERR321341	PAIRED	4301903	293283251;302309002	306651728;315523939	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321341/ERR321341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321341/ERR321341_2.fastq.gz
PRJEB4336	SAMEA2153557	Stool sample from danish	MetaHIT-MH0106	ERR321342	PAIRED	2163073	141336195;143528095	147196328;149372176	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321342/ERR321342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321342/ERR321342_2.fastq.gz
PRJEB4336	SAMEA2153557	Stool sample from danish	MetaHIT-MH0106	ERR321343	PAIRED	2120071	138207840;140456274	143907281;146152351	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321343/ERR321343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321343/ERR321343_2.fastq.gz
PRJEB4336	SAMEA2153557	Stool sample from danish	MetaHIT-MH0106	ERR321344	PAIRED	2151732	140523916;142306706	146313597;148101257	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321344/ERR321344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321344/ERR321344_2.fastq.gz
PRJEB4336	SAMEA2153557	Stool sample from danish	MetaHIT-MH0106	ERR321345	PAIRED	4102054	279042520;289645972	291667858;301793084	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321345/ERR321345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321345/ERR321345_2.fastq.gz
PRJEB4336	SAMEA2149539	Stool sample from danish	MetaHIT-MH0107	ERR321346	PAIRED	18406679	1208452233;1298450133	1262098965;1347445322	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321346/ERR321346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321346/ERR321346_2.fastq.gz
PRJEB4336	SAMEA2149539	Stool sample from danish	MetaHIT-MH0107	ERR321347	PAIRED	9799780	673550452;677022198	702851146;703775995	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321347/ERR321347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321347/ERR321347_2.fastq.gz
PRJEB4336	SAMEA2149539	Stool sample from danish	MetaHIT-MH0107	ERR321348	PAIRED	2561791	163798962;175015037	171889944;182968868	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321348/ERR321348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321348/ERR321348_2.fastq.gz
PRJEB4336	SAMEA2149539	Stool sample from danish	MetaHIT-MH0107	ERR321349	PAIRED	2595465	164417487;176007703	172624955;184074857	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321349/ERR321349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321349/ERR321349_2.fastq.gz
PRJEB4336	SAMEA2149539	Stool sample from danish	MetaHIT-MH0107	ERR321350	PAIRED	2446584	153844680;164953228	161570558;172538158	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321350/ERR321350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321350/ERR321350_2.fastq.gz
PRJEB4336	SAMEA2149539	Stool sample from danish	MetaHIT-MH0107	ERR321351	PAIRED	4550355	309616510;320224278	323488462;333367711	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321351/ERR321351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321351/ERR321351_2.fastq.gz
PRJEB4336	SAMEA1969417	Stool sample from danish	MetaHIT-MH0108	ERR321352	PAIRED	23069320	1631972237;1668361730	1698782021;1734436708	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321352/ERR321352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321352/ERR321352_2.fastq.gz
PRJEB4336	SAMEA1969417	Stool sample from danish	MetaHIT-MH0108	ERR321353	PAIRED	9533521	699954199;682879478	729000073;711891558	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321353/ERR321353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321353/ERR321353_2.fastq.gz
PRJEB4336	SAMEA2158408	Stool sample from danish	MetaHIT-MH0109	ERR321354	PAIRED	18951811	1248556009;1347066815	1303768940;1397154547	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321354/ERR321354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321354/ERR321354_2.fastq.gz
PRJEB4336	SAMEA2158408	Stool sample from danish	MetaHIT-MH0109	ERR321355	PAIRED	2897546	185180360;198273008	194356258;207271499	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321355/ERR321355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321355/ERR321355_2.fastq.gz
PRJEB4336	SAMEA2158408	Stool sample from danish	MetaHIT-MH0109	ERR321356	PAIRED	2932756	187861393;201395645	197131572;210476831	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321356/ERR321356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321356/ERR321356_2.fastq.gz
PRJEB4336	SAMEA2158408	Stool sample from danish	MetaHIT-MH0109	ERR321357	PAIRED	2912637	188180120;200221937	197355661;209189602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321357/ERR321357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321357/ERR321357_2.fastq.gz
PRJEB4336	SAMEA2158408	Stool sample from danish	MetaHIT-MH0109	ERR321358	PAIRED	5196764	357581520;369127910	373407346;384129296	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321358/ERR321358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321358/ERR321358_2.fastq.gz
PRJEB4336	SAMEA2147022	Stool sample from danish	MetaHIT-MH0110	ERR321359	PAIRED	17400574	1209100414;1254237167	1249342276;1290225091	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321359/ERR321359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321359/ERR321359_2.fastq.gz
PRJEB4336	SAMEA2147022	Stool sample from danish	MetaHIT-MH0110	ERR321360	PAIRED	4013060	274303100;283879648	286251767;295654249	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321360/ERR321360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321360/ERR321360_2.fastq.gz
PRJEB4336	SAMEA2147022	Stool sample from danish	MetaHIT-MH0110	ERR321361	PAIRED	1748116	115159487;117029663	119335852;121166230	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321361/ERR321361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321361/ERR321361_2.fastq.gz
PRJEB4336	SAMEA2147022	Stool sample from danish	MetaHIT-MH0110	ERR321362	PAIRED	1738343	114243388;116184100	118346568;120269375	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321362/ERR321362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321362/ERR321362_2.fastq.gz
PRJEB4336	SAMEA2147022	Stool sample from danish	MetaHIT-MH0110	ERR321363	PAIRED	3962701	264206743;280457963	276603619;292654810	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321363/ERR321363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321363/ERR321363_2.fastq.gz
PRJEB4336	SAMEA2147022	Stool sample from danish	MetaHIT-MH0110	ERR321364	PAIRED	4178247	288777140;301056663	300723098;311749193	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321364/ERR321364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321364/ERR321364_2.fastq.gz
PRJEB4336	SAMEA2146320	Stool sample from danish	MetaHIT-MH0111	ERR321365	PAIRED	20623902	1365224665;1434699969	1426593946;1492550144	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321365/ERR321365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321365/ERR321365_2.fastq.gz
PRJEB4336	SAMEA2146320	Stool sample from danish	MetaHIT-MH0111	ERR321366	PAIRED	4688081	223774518;232294451	238221027;246557919	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321366/ERR321366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321366/ERR321366_2.fastq.gz
PRJEB4336	SAMEA2146320	Stool sample from danish	MetaHIT-MH0111	ERR321367	PAIRED	5649783	268509658;278973486	286088287;296311761	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321367/ERR321367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321367/ERR321367_2.fastq.gz
PRJEB4336	SAMEA2146908	Stool sample from danish	MetaHIT-MH0113	ERR321368	PAIRED	18450755	1246268868;1288933276	1294878427;1334075305	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321368/ERR321368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321368/ERR321368_2.fastq.gz
PRJEB4336	SAMEA2146908	Stool sample from danish	MetaHIT-MH0113	ERR321369	PAIRED	3009157	146506669;151353894	155783654;160512612	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321369/ERR321369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321369/ERR321369_2.fastq.gz
PRJEB4336	SAMEA2146908	Stool sample from danish	MetaHIT-MH0113	ERR321370	PAIRED	3003472	152060510;161086980	161315786;170232686	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321370/ERR321370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321370/ERR321370_2.fastq.gz
PRJEB4336	SAMEA2146908	Stool sample from danish	MetaHIT-MH0113	ERR321371	PAIRED	3042386	154165068;163168943	163536504;172418699	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321371/ERR321371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321371/ERR321371_2.fastq.gz
PRJEB4336	SAMEA2147384	Stool sample from danish	MetaHIT-MH0114	ERR321372	PAIRED	19181825	1321710708;1374901140	1377623771;1427451128	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321372/ERR321372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321372/ERR321372_2.fastq.gz
PRJEB4336	SAMEA2147384	Stool sample from danish	MetaHIT-MH0114	ERR321373	PAIRED	2447804	156479309;167913282	164085927;175362974	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321373/ERR321373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321373/ERR321373_2.fastq.gz
PRJEB4336	SAMEA2147384	Stool sample from danish	MetaHIT-MH0114	ERR321374	PAIRED	2470847	158312220;170158306	165977725;177655665	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321374/ERR321374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321374/ERR321374_2.fastq.gz
PRJEB4336	SAMEA2147384	Stool sample from danish	MetaHIT-MH0114	ERR321375	PAIRED	2442262	157742570;168355536	165291496;175727847	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321375/ERR321375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321375/ERR321375_2.fastq.gz
PRJEB4336	SAMEA2147384	Stool sample from danish	MetaHIT-MH0114	ERR321376	PAIRED	4292012	296011735;305905739	309141221;318410940	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321376/ERR321376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321376/ERR321376_2.fastq.gz
PRJEB4336	SAMEA2163248	Stool sample from danish	MetaHIT-MH0115	ERR321377	PAIRED	19094821	1323040245;1349130871	1375504413;1398731246	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321377/ERR321377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321377/ERR321377_2.fastq.gz
PRJEB4336	SAMEA2163248	Stool sample from danish	MetaHIT-MH0115	ERR321378	PAIRED	5901906	400172407;420272198	418007201;437504325	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321378/ERR321378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321378/ERR321378_2.fastq.gz
PRJEB4336	SAMEA2163248	Stool sample from danish	MetaHIT-MH0115	ERR321379	PAIRED	2563217	167816259;168689103	174719969;175559891	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321379/ERR321379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321379/ERR321379_2.fastq.gz
PRJEB4336	SAMEA2154992	Stool sample from danish	MetaHIT-MH0116	ERR321380	PAIRED	17419959	1196691850;1212757241	1249145123;1261553147	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321380/ERR321380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321380/ERR321380_2.fastq.gz
PRJEB4336	SAMEA2154992	Stool sample from danish	MetaHIT-MH0116	ERR321381	PAIRED	3600802	246293198;253470811	257483310;264516327	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321381/ERR321381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321381/ERR321381_2.fastq.gz
