study_accession	sample_accession	sample_title	sample_alias	run_accession	library_layout	read_count	submitted_bytes	fastq_bytes	fastq_ftp
PRJEB5224	SAMEA2338843	Stool sample from spanish	V1.FI22	ERR414473	PAIRED	34762489	2637408925;2686479420	2745216314;2791878506	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414473/ERR414473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414473/ERR414473_2.fastq.gz
PRJEB5224	SAMEA2338844	Stool sample from spanish	V1.FI23	ERR414474	PAIRED	30747920	2259997837;2302995345	2354396156;2395181075	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414474/ERR414474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414474/ERR414474_2.fastq.gz
PRJEB5224	SAMEA2338845	Stool sample from spanish	V1.FI24	ERR414475	PAIRED	66482332	4875759698;4962396560	5086900280;5169533435	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414475/ERR414475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414475/ERR414475_2.fastq.gz
PRJEB5224	SAMEA2338846	Stool sample from spanish	V1.FI25	ERR414476	PAIRED	37517790	2729714217;2804187038	2845948612;2917633800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414476/ERR414476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414476/ERR414476_2.fastq.gz
PRJEB5224	SAMEA2338847	Stool sample from spanish	V1.FI26	ERR414477	PAIRED	40764564	2949811904;2999433006	3077082047;3124324162	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414477/ERR414477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414477/ERR414477_2.fastq.gz
PRJEB5224	SAMEA2338848	Stool sample from spanish	V1.FI27	ERR414478	PAIRED	33210169	2418562525;2462764527	2520883039;2562856102	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414478/ERR414478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414478/ERR414478_2.fastq.gz
PRJEB5224	SAMEA2338849	Stool sample from spanish	V1.FI28	ERR414479	PAIRED	38560793	2753299270;2849145535	2872396798;2966520490	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414479/ERR414479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414479/ERR414479_2.fastq.gz
PRJEB5224	SAMEA2338850	Stool sample from spanish	V1.FI29	ERR414480	PAIRED	28869388	2110695810;2154585764	2199341432;2240958532	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414480/ERR414480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414480/ERR414480_2.fastq.gz
PRJEB5224	SAMEA2338851	Stool sample from spanish	V1.FI30	ERR414481	PAIRED	36051253	2596301803;2635412176	2708620795;2745895038	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414481/ERR414481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414481/ERR414481_2.fastq.gz
PRJEB5224	SAMEA2338852	Stool sample from spanish	V1.FI31	ERR414482	PAIRED	30825768	2230968844;2286118450	2326142116;2379190968	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414482/ERR414482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414482/ERR414482_2.fastq.gz
PRJEB5224	SAMEA2338853	Stool sample from spanish	V1.FI32	ERR414483	PAIRED	43153864	3090331918;3199686934	3224734880;3331673525	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414483/ERR414483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414483/ERR414483_2.fastq.gz
PRJEB5224	SAMEA2338854	Stool sample from spanish	V1.FI33	ERR414484	PAIRED	39261995	2846121364;2927780453	2967581215;3047130764	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414484/ERR414484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414484/ERR414484_2.fastq.gz
PRJEB5224	SAMEA2338855	Stool sample from spanish	V1.FI34	ERR414485	PAIRED	43192438	3189100419;3247557665	3323248561;3378467583	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414485/ERR414485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414485/ERR414485_2.fastq.gz
PRJEB5224	SAMEA2338856	Stool sample from spanish	V1.FI35	ERR414486	PAIRED	32262576	2345319335;2382101365	2444988941;2479482581	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414486/ERR414486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414486/ERR414486_2.fastq.gz
PRJEB5224	SAMEA2338857	Stool sample from spanish	V1.FI36	ERR414487	PAIRED	42695777	3124659081;3183149269	3257469128;3312663282	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414487/ERR414487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414487/ERR414487_2.fastq.gz
PRJEB5224	SAMEA2338858	Stool sample from spanish	V1.FI37	ERR414488	PAIRED	40336573	2945178641;3012241348	3070519134;3135055713	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414488/ERR414488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414488/ERR414488_2.fastq.gz
PRJEB5224	SAMEA2338859	Stool sample from spanish	V1.UC22-1	ERR414489	PAIRED	19475193	1357526762;1327048013	1415213884;1384458355	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414489/ERR414489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414489/ERR414489_2.fastq.gz
PRJEB5224	SAMEA2338859	Stool sample from spanish	V1.UC22-1	ERR414490	PAIRED	21466666	1432638839;1437482345	1491642319;1496003231	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414490/ERR414490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414490/ERR414490_2.fastq.gz
PRJEB5224	SAMEA2338860	Stool sample from spanish	V1.UC38-4	ERR414491	PAIRED	22124152	1537269442;1494351863	1603287606;1560048803	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414491/ERR414491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414491/ERR414491_2.fastq.gz
PRJEB5224	SAMEA2338860	Stool sample from spanish	V1.UC38-4	ERR414492	PAIRED	24136488	1596259601;1600439650	1661981725;1665708837	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414492/ERR414492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414492/ERR414492_2.fastq.gz
PRJEB5224	SAMEA2338861	Stool sample from spanish	V1.UC39-4	ERR414493	PAIRED	25343113	1777936517;1861628421	1851862070;1936605733	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414493/ERR414493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414493/ERR414493_2.fastq.gz
PRJEB5224	SAMEA2338862	Stool sample from spanish	V1.UC40-1	ERR414494	PAIRED	17200357	1230460373;1212888752	1281033714;1263313246	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414494/ERR414494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414494/ERR414494_2.fastq.gz
PRJEB5224	SAMEA2338862	Stool sample from spanish	V1.UC40-1	ERR414495	PAIRED	15008443	1012209221;1014090923	1053034598;1054571442	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414495/ERR414495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414495/ERR414495_2.fastq.gz
PRJEB5224	SAMEA2338863	Stool sample from spanish	V1.UC47-4	ERR414496	PAIRED	31990822	2243406398;2339226583	2337841297;2435230737	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414496/ERR414496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414496/ERR414496_2.fastq.gz
PRJEB5224	SAMEA2338864	Stool sample from spanish	V1.UC54-4	ERR414497	PAIRED	34853974	2431979605;2582891970	2535566011;2688088996	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414497/ERR414497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414497/ERR414497_2.fastq.gz
PRJEB5224	SAMEA2338865	Stool sample from spanish	V1.UC56-1	ERR414498	PAIRED	782952	55087964;54105497	57158329;56156246	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414498/ERR414498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414498/ERR414498_2.fastq.gz
PRJEB5224	SAMEA2338865	Stool sample from spanish	V1.UC56-1	ERR414499	PAIRED	703908	45935814;46578349	47774047;48386933	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414499/ERR414499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414499/ERR414499_2.fastq.gz
PRJEB5224	SAMEA2338866	Stool sample from spanish	V1.UC58-4	ERR414500	PAIRED	35073507	2663430038;2712603149	2770375326;2817632049	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414500/ERR414500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414500/ERR414500_2.fastq.gz
PRJEB5224	SAMEA2338867	Stool sample from spanish	V1.UC59-0	ERR414501	PAIRED	23163416	1656498561;1623107006	1725504938;1691859204	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414501/ERR414501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414501/ERR414501_2.fastq.gz
PRJEB5224	SAMEA2338867	Stool sample from spanish	V1.UC59-0	ERR414502	PAIRED	21065991	1408659166;1413334258	1466755735;1470939475	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414502/ERR414502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414502/ERR414502_2.fastq.gz
PRJEB5224	SAMEA2338868	Stool sample from spanish	V1.UC59-4	ERR414503	PAIRED	1044430	77688224;77664849	80488357;80427415	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414503/ERR414503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414503/ERR414503_2.fastq.gz
PRJEB5224	SAMEA2338869	Stool sample from spanish	V1.UC60-0	ERR414504	PAIRED	14711286	1063107226;1076171316	1103082045;1115778413	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414504/ERR414504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414504/ERR414504_2.fastq.gz
PRJEB5224	SAMEA2338869	Stool sample from spanish	V1.UC60-0	ERR414505	PAIRED	5569156	396003804;391294860	411078665;406414233	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414505/ERR414505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414505/ERR414505_2.fastq.gz
PRJEB5224	SAMEA2338869	Stool sample from spanish	V1.UC60-0	ERR414506	PAIRED	14217836	964784591;979035105	1003651232;1017511156	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414506/ERR414506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414506/ERR414506_2.fastq.gz
PRJEB5224	SAMEA2338870	Stool sample from spanish	V1.UC63-0	ERR414507	PAIRED	16259757	1172941300;1181744106	1216944383;1225344446	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414507/ERR414507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414507/ERR414507_2.fastq.gz
PRJEB5224	SAMEA2338870	Stool sample from spanish	V1.UC63-0	ERR414508	PAIRED	6146163	435843336;429392567	452482958;446091384	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414508/ERR414508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414508/ERR414508_2.fastq.gz
PRJEB5224	SAMEA2338870	Stool sample from spanish	V1.UC63-0	ERR414509	PAIRED	16089728	1083256214;1096958354	1127150536;1140385933	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414509/ERR414509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414509/ERR414509_2.fastq.gz
PRJEB5224	SAMEA2338871	Stool sample from spanish	V1.UC64-0	ERR414510	PAIRED	31375801	2201061393;2319960332	2293655984;2413977971	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414510/ERR414510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414510/ERR414510_2.fastq.gz
PRJEB5224	SAMEA2338623	Stool sample from danish	MH0192	ERR414511	SINGLE	870090	64367123	66303486	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414511/ERR414511.fastq.gz
PRJEB5224	SAMEA2338623	Stool sample from danish	MH0192	ERR414512	SINGLE	236039	18076320	18508523	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414512/ERR414512.fastq.gz
PRJEB5224	SAMEA2338624	Stool sample from danish	MH0221	ERR414513	SINGLE	821843	63223522	64710377	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414513/ERR414513.fastq.gz
PRJEB5224	SAMEA2338625	Stool sample from danish	MH0222	ERR414514	SINGLE	901513	69116798	70829832	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414514/ERR414514.fastq.gz
PRJEB5224	SAMEA2338626	Stool sample from danish	MH0234	ERR414515	SINGLE	1174659	88540754	90753164	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414515/ERR414515.fastq.gz
PRJEB5224	SAMEA2338627	Stool sample from danish	MH0238	ERR414516	SINGLE	1427224	105840586	108615314	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414516/ERR414516.fastq.gz
PRJEB5224	SAMEA2338628	Stool sample from danish	MH0245	ERR414517	SINGLE	1165298	88101261	90370842	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414517/ERR414517.fastq.gz
PRJEB5224	SAMEA2338629	Stool sample from danish	MH0246	ERR414518	SINGLE	818009	60039856	61898314	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414518/ERR414518.fastq.gz
PRJEB5224	SAMEA2338629	Stool sample from danish	MH0246	ERR414519	SINGLE	169757	12891712	13169802	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414519/ERR414519.fastq.gz
PRJEB5224	SAMEA2338630	Stool sample from danish	MH0252	ERR414520	SINGLE	1251526	95535903	97998912	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414520/ERR414520.fastq.gz
PRJEB5224	SAMEA2338631	Stool sample from danish	MH0259	ERR414521	SINGLE	1525804	113824339	117259469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414521/ERR414521.fastq.gz
PRJEB5224	SAMEA2338632	Stool sample from danish	MH0260	ERR414522	SINGLE	991520	76897814	78721679	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414522/ERR414522.fastq.gz
PRJEB5224	SAMEA2338633	Stool sample from danish	MH0261	ERR414523	SINGLE	1099345	82687514	85147753	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414523/ERR414523.fastq.gz
PRJEB5224	SAMEA2338634	Stool sample from danish	MH0262	ERR414524	SINGLE	1199483	92962589	95353964	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414524/ERR414524.fastq.gz
PRJEB5224	SAMEA2338635	Stool sample from danish	MH0264	ERR414525	SINGLE	820259	64109489	65641020	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414525/ERR414525.fastq.gz
PRJEB5224	SAMEA2338636	Stool sample from danish	MH0265	ERR414526	SINGLE	902895	69831977	71471246	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414526/ERR414526.fastq.gz
PRJEB5224	SAMEA2338637	Stool sample from danish	MH0266	ERR414527	SINGLE	1107164	86131682	88265370	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414527/ERR414527.fastq.gz
PRJEB5224	SAMEA2338638	Stool sample from danish	MH0268	ERR414528	SINGLE	1040859	81416321	83438120	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414528/ERR414528.fastq.gz
PRJEB5224	SAMEA2338639	Stool sample from danish	MH0270	ERR414529	SINGLE	922093	72181107	74017435	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414529/ERR414529.fastq.gz
PRJEB5224	SAMEA2338640	Stool sample from danish	MH0271	ERR414530	SINGLE	231668	16704072	17220154	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414530/ERR414530.fastq.gz
PRJEB5224	SAMEA2338640	Stool sample from danish	MH0271	ERR414531	SINGLE	504453	38417587	39317583	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414531/ERR414531.fastq.gz
PRJEB5224	SAMEA2338641	Stool sample from danish	MH0280	ERR414532	SINGLE	970590	75001314	76779617	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414532/ERR414532.fastq.gz
PRJEB5224	SAMEA2338642	Stool sample from danish	MH0281	ERR414533	SINGLE	1006126	79061965	81084676	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414533/ERR414533.fastq.gz
PRJEB5224	SAMEA2338643	Stool sample from danish	MH0283	ERR414534	SINGLE	212968	15472249	15947351	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414534/ERR414534.fastq.gz
PRJEB5224	SAMEA2338643	Stool sample from danish	MH0283	ERR414535	SINGLE	703407	52413731	53990606	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414535/ERR414535.fastq.gz
PRJEB5224	SAMEA2338644	Stool sample from danish	MH0284	ERR414536	SINGLE	1164190	90152286	92418802	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414536/ERR414536.fastq.gz
PRJEB5224	SAMEA2338645	Stool sample from danish	MH0290	ERR414537	SINGLE	2163399	156030913	161279318	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414537/ERR414537.fastq.gz
PRJEB5224	SAMEA2338646	Stool sample from danish	MH0293	ERR414538	SINGLE	1023923	75383667	77704730	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414538/ERR414538.fastq.gz
PRJEB5224	SAMEA2338646	Stool sample from danish	MH0293	ERR414539	SINGLE	251698	18452926	18998838	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414539/ERR414539.fastq.gz
PRJEB5224	SAMEA2338647	Stool sample from danish	MH0297	ERR414540	SINGLE	1548551	111172577	114929339	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414540/ERR414540.fastq.gz
PRJEB5224	SAMEA2338647	Stool sample from danish	MH0297	ERR414541	SINGLE	155588	11534537	11856779	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414541/ERR414541.fastq.gz
PRJEB5224	SAMEA2338648	Stool sample from danish	MH0298	ERR414542	SINGLE	1933868	139270867	143952884	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414542/ERR414542.fastq.gz
PRJEB5224	SAMEA2338649	Stool sample from danish	MH0299	ERR414543	SINGLE	925831	69272355	71375880	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414543/ERR414543.fastq.gz
PRJEB5224	SAMEA2338650	Stool sample from danish	MH0301	ERR414544	SINGLE	1915886	136320101	140959426	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414544/ERR414544.fastq.gz
PRJEB5224	SAMEA2338651	Stool sample from danish	MH0303	ERR414545	SINGLE	1690706	123663649	127642779	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414545/ERR414545.fastq.gz
PRJEB5224	SAMEA2338652	Stool sample from danish	MH0308	ERR414546	SINGLE	964153	76390274	78309765	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414546/ERR414546.fastq.gz
PRJEB5224	SAMEA2338653	Stool sample from danish	MH0309	ERR414547	SINGLE	1982660	144528201	149194314	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414547/ERR414547.fastq.gz
PRJEB5224	SAMEA2338654	Stool sample from danish	MH0310	ERR414548	SINGLE	860621	67811876	69469456	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414548/ERR414548.fastq.gz
PRJEB5224	SAMEA2338655	Stool sample from danish	MH0311	ERR414549	SINGLE	1432873	107321963	110562315	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414549/ERR414549.fastq.gz
PRJEB5224	SAMEA2338656	Stool sample from danish	MH0314	ERR414550	SINGLE	1864602	132410217	136931812	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414550/ERR414550.fastq.gz
PRJEB5224	SAMEA2338656	Stool sample from danish	MH0314	ERR414551	SINGLE	145044	11160816	11415870	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414551/ERR414551.fastq.gz
PRJEB5224	SAMEA2338657	Stool sample from danish	MH0315	ERR414552	SINGLE	1660804	119739625	123764797	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414552/ERR414552.fastq.gz
PRJEB5224	SAMEA2338657	Stool sample from danish	MH0315	ERR414553	SINGLE	286484	21917118	22461529	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414553/ERR414553.fastq.gz
PRJEB5224	SAMEA2338658	Stool sample from danish	MH0319	ERR414554	SINGLE	904212	70182758	71887144	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414554/ERR414554.fastq.gz
PRJEB5224	SAMEA2338659	Stool sample from danish	MH0323	ERR414555	SINGLE	937343	72771215	74607699	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414555/ERR414555.fastq.gz
PRJEB5224	SAMEA2338660	Stool sample from danish	MH0325	ERR414556	SINGLE	1526571	114082008	117578215	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414556/ERR414556.fastq.gz
PRJEB5224	SAMEA2338661	Stool sample from danish	MH0326	ERR414557	SINGLE	1043328	81070070	83074049	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414557/ERR414557.fastq.gz
PRJEB5224	SAMEA2338662	Stool sample from danish	MH0327	ERR414558	SINGLE	1398015	104049545	107184767	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414558/ERR414558.fastq.gz
PRJEB5224	SAMEA2338663	Stool sample from danish	MH0328	ERR414559	SINGLE	1369046	102007098	105070834	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414559/ERR414559.fastq.gz
PRJEB5224	SAMEA2338664	Stool sample from danish	MH0329	ERR414560	SINGLE	1479279	113994232	116878456	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414560/ERR414560.fastq.gz
PRJEB5224	SAMEA2338665	Stool sample from danish	MH0330	ERR414561	SINGLE	1188995	92840946	95210307	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414561/ERR414561.fastq.gz
PRJEB5224	SAMEA2338666	Stool sample from danish	MH0332	ERR414562	SINGLE	863295	67752100	69362695	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414562/ERR414562.fastq.gz
PRJEB5224	SAMEA2338667	Stool sample from danish	MH0334	ERR414563	SINGLE	1173572	84941925	87607807	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414563/ERR414563.fastq.gz
PRJEB5224	SAMEA2338668	Stool sample from danish	MH0335	ERR414564	SINGLE	989179	72333774	74591358	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414564/ERR414564.fastq.gz
PRJEB5224	SAMEA2338669	Stool sample from danish	MH0336	ERR414565	SINGLE	721917	52857045	54398762	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414565/ERR414565.fastq.gz
PRJEB5224	SAMEA2338670	Stool sample from danish	MH0337	ERR414566	SINGLE	623351	46240669	47547311	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414566/ERR414566.fastq.gz
PRJEB5224	SAMEA2338670	Stool sample from danish	MH0337	ERR414567	SINGLE	141599	10500524	10799824	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414567/ERR414567.fastq.gz
PRJEB5224	SAMEA2338671	Stool sample from danish	MH0338	ERR414568	SINGLE	1215593	89279948	91988453	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414568/ERR414568.fastq.gz
PRJEB5224	SAMEA2338672	Stool sample from danish	MH0339	ERR414569	SINGLE	1158710	85207025	87746735	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414569/ERR414569.fastq.gz
PRJEB5224	SAMEA2338673	Stool sample from danish	MH0340	ERR414570	SINGLE	2011965	145613838	150393801	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414570/ERR414570.fastq.gz
PRJEB5224	SAMEA2338674	Stool sample from danish	MH0341	ERR414571	SINGLE	1047273	78437825	80725012	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414571/ERR414571.fastq.gz
PRJEB5224	SAMEA2338675	Stool sample from danish	MH0342	ERR414572	SINGLE	1096847	81556890	83980554	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414572/ERR414572.fastq.gz
PRJEB5224	SAMEA2338676	Stool sample from danish	MH0343	ERR414573	SINGLE	1170763	86137007	88724507	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414573/ERR414573.fastq.gz
PRJEB5224	SAMEA2338677	Stool sample from danish	MH0345	ERR414574	SINGLE	1268302	92595930	95462097	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414574/ERR414574.fastq.gz
PRJEB5224	SAMEA2338678	Stool sample from danish	MH0346	ERR414575	SINGLE	1082411	79219533	81652032	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414575/ERR414575.fastq.gz
PRJEB5224	SAMEA2338679	Stool sample from danish	MH0347	ERR414576	SINGLE	1152770	82327461	84982085	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414576/ERR414576.fastq.gz
PRJEB5224	SAMEA2338680	Stool sample from danish	MH0348	ERR414577	SINGLE	1288601	91491423	94462959	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414577/ERR414577.fastq.gz
PRJEB5224	SAMEA2338681	Stool sample from danish	MH0349	ERR414578	SINGLE	940729	68674315	70768909	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414578/ERR414578.fastq.gz
PRJEB5224	SAMEA2338682	Stool sample from danish	MH0350	ERR414579	SINGLE	1241977	88622944	91480368	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414579/ERR414579.fastq.gz
PRJEB5224	SAMEA2338683	Stool sample from danish	MH0351	ERR414580	SINGLE	1793108	128155023	132479308	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414580/ERR414580.fastq.gz
PRJEB5224	SAMEA2338683	Stool sample from danish	MH0351	ERR414581	SINGLE	126383	9733875	9939955	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414581/ERR414581.fastq.gz
